country1;country2;nbLinkTmp;frameworkContract;weight
621;GE;HU;2;FP6;9.33619643357296e-05
622;ET;HU;1;FP6;4.66809821678648e-05
623;CO;HU;1;FP6;4.66809821678648e-05
624;DZ;HU;5;FP6;0.000233404910839324
625;BY;HU;10;FP6;0.000466809821678648
627;CR;HU;1;FP6;4.66809821678648e-05
628;EC;HU;1;FP6;4.66809821678648e-05
629;BO;HU;3;FP6;0.000140042946503594
630;BF;HU;1;FP6;4.66809821678648e-05
631;GH;HU;1;FP6;4.66809821678648e-05
632;HK;HU;1;FP6;4.66809821678648e-05
633;GM;HU;3;FP6;0.000140042946503594
634;AT;CH;1046;FP6;0.0488283073475866
635;BE;CH;1471;FP6;0.0686677247689291
636;CH;CH;858;FP6;0.040052282700028
637;CA;CH;41;FP6;0.00191392026888246
638;AU;CH;54;FP6;0.0025207730370647
640;AL;CH;7;FP6;0.000326766875175054
641;BA;CH;8;FP6;0.000373447857342919
642;BG;CH;170;FP6;0.00793576696853702
643;AR;CH;47;FP6;0.00219400616188965
644;BR;CH;43;FP6;0.00200728223321819
645;AM;CH;4;FP6;0.000186723928671459
646;AZ;CH;1;FP6;4.66809821678648e-05
647;BW;CH;2;FP6;9.33619643357296e-05
648;BY;CH;13;FP6;0.000606852768182243
649;BO;CH;2;FP6;9.33619643357296e-05
650;BJ;CH;1;FP6;4.66809821678648e-05
651;BD;CH;2;FP6;9.33619643357296e-05
652;CD;CH;2;FP6;9.33619643357296e-05
653;BF;CH;13;FP6;0.000606852768182243
654;AO;CH;2;FP6;9.33619643357296e-05
655;CG;CH;2;FP6;9.33619643357296e-05
656;BT;CH;1;FP6;4.66809821678648e-05
657;AF;CH;6;FP6;0.000280085893007189
658;EE;PT;86;FP6;0.00401456446643637
659;AT;PT;457;FP6;0.0213332088507142
660;BE;PT;966;FP6;0.0450938287741574
661;DE;PT;2721;FP6;0.12701895247876
662;FR;PT;2397;FP6;0.111894314256372
663;IT;PT;2180;FP6;0.101764541125945
664;EL;PT;883;FP6;0.0412193072542246
665;ES;PT;1851;FP6;0.0864064979927178
666;IE;PT;314;FP6;0.0146578284007096
667;FI;PT;393;FP6;0.0183456259919709
668;IL;PT;217;FP6;0.0101297731304267
669;HU;PT;344;FP6;0.0160582578657455
670;CH;PT;462;FP6;0.0215666137615535
671;PL;PT;623;FP6;0.0290822518905798
672;PT;PT;535;FP6;0.0249743254598077
673;NL;PT;1080;FP6;0.050415460741294
674;NO;PT;493;FP6;0.0230137242087574
675;CY;PT;107;FP6;0.00499486509196153
676;CZ;PT;277;FP6;0.0129306320604986
677;DK;PT;484;FP6;0.0225935953692466
678;EG;PT;24;FP6;0.00112034357202876
679;JP;PT;4;FP6;0.000186723928671459
680;CN;PT;80;FP6;0.00373447857342919
681;CA;PT;31;FP6;0.00144711044720381
682;LT;PT;69;FP6;0.00322098776958267
683;AU;PT;30;FP6;0.00140042946503594
685;AL;PT;14;FP6;0.000653533750350107
686;BA;PT;7;FP6;0.000326766875175054
687;BG;PT;156;FP6;0.00728223321818691
688;HR;PT;52;FP6;0.00242741107272897
689;CL;PT;28;FP6;0.00130706750070021
690;LV;PT;77;FP6;0.00359443562692559
691;MT;PT;56;FP6;0.00261413500140043
692;MZ;PT;12;FP6;0.000560171786014378
693;AR;PT;32;FP6;0.00149379142937167
694;BR;PT;43;FP6;0.00200728223321819
695;IN;PT;20;FP6;0.000933619643357296
696;MY;PT;1;FP6;4.66809821678648e-05
697;IS;PT;82;FP6;0.00382784053776491
698;AM;PT;2;FP6;9.33619643357296e-05
699;AZ;PT;1;FP6;4.66809821678648e-05
700;GE;PT;3;FP6;0.000140042946503594
701;BW;PT;3;FP6;0.000140042946503594
702;ET;PT;3;FP6;0.000140042946503594
703;CO;PT;2;FP6;9.33619643357296e-05
704;ID;PT;4;FP6;0.000186723928671459
705;PH;PT;2;FP6;9.33619643357296e-05
706;DZ;PT;22;FP6;0.00102698160769303
707;MA;PT;48;FP6;0.00224068714405751
708;CU;PT;1;FP6;4.66809821678648e-05
709;MX;PT;32;FP6;0.00149379142937167
710;PE;PT;14;FP6;0.000653533750350107
711;LB;PT;5;FP6;0.000233404910839324
712;KG;PT;1;FP6;4.66809821678648e-05
713;KZ;PT;2;FP6;9.33619643357296e-05
714;BY;PT;8;FP6;0.000373447857342919
715;MD;PT;4;FP6;0.000186723928671459
716;LU;PT;28;FP6;0.00130706750070021
717;NZ;PT;4;FP6;0.000186723928671459
719;KR;PT;6;FP6;0.000280085893007189
720;JO;PT;5;FP6;0.000233404910839324
721;CR;PT;3;FP6;0.000140042946503594
722;EC;PT;2;FP6;9.33619643357296e-05
723;GT;PT;1;FP6;4.66809821678648e-05
724;PS;PT;6;FP6;0.000280085893007189
725;ML;PT;2;FP6;9.33619643357296e-05
727;KE;PT;8;FP6;0.000373447857342919
728;BO;PT;4;FP6;0.000186723928671459
729;BF;PT;4;FP6;0.000186723928671459
730;GN;PT;1;FP6;4.66809821678648e-05
731;KY;PT;1;FP6;4.66809821678648e-05
732;PK;PT;2;FP6;9.33619643357296e-05
733;MR;PT;1;FP6;4.66809821678648e-05
734;KH;PT;1;FP6;4.66809821678648e-05
735;IR;PT;1;FP6;4.66809821678648e-05
736;AO;PT;1;FP6;4.66809821678648e-05
737;CG;PT;1;FP6;4.66809821678648e-05
738;CV;PT;8;FP6;0.000373447857342919
739;GM;PT;3;FP6;0.000140042946503594
740;IQ;PT;1;FP6;4.66809821678648e-05
741;NC;PT;4;FP6;0.000186723928671459
742;PF;PT;2;FP6;9.33619643357296e-05
743;EE;SE;317;FP6;0.0147978713472131
744;AT;SE;1224;FP6;0.0571375221734665
745;BE;SE;2148;FP6;0.100270749696574
746;DE;SE;7647;FP6;0.356969470637662
747;FR;SE;5229;FP6;0.244094855755765
748;IT;SE;4097;FP6;0.191251983941742
749;EL;SE;1338;FP6;0.0624591541406031
750;ES;SE;3080;FP6;0.143777425077024
751;IE;SE;544;FP6;0.0253944542993185
752;FI;SE;1472;FP6;0.068714405751097
753;IL;SE;340;FP6;0.015871533937074
754;HU;SE;664;FP6;0.0309961721594622
755;CH;SE;1414;FP6;0.0660069087853608
756;PL;SE;1147;FP6;0.0535430865465409
757;PT;SE;755;FP6;0.0352441415367379
758;SE;SE;1807;FP6;0.0843525347773317
759;NL;SE;2840;FP6;0.132573989356736
760;NO;SE;1154;FP6;0.053869853421716
761;CY;SE;94;FP6;0.00438801232377929
762;CZ;SE;722;FP6;0.0337036691251984
763;RO;SE;305;FP6;0.0142376995611988
764;DK;SE;1519;FP6;0.0709084119129866
765;EG;SE;13;FP6;0.000606852768182243
766;JP;SE;20;FP6;0.000933619643357296
767;CN;SE;182;FP6;0.0084959387545514
768;CA;SE;85;FP6;0.00396788348426851
769;LT;SE;197;FP6;0.00919615348706937
770;AU;SE;75;FP6;0.00350107366258986
772;AL;SE;5;FP6;0.000233404910839324
773;BA;SE;4;FP6;0.000186723928671459
774;BG;SE;215;FP6;0.0100364111660909
775;HR;SE;78;FP6;0.00364111660909346
776;RU;SE;355;FP6;0.016571748669592
777;CL;SE;31;FP6;0.00144711044720381
778;LV;SE;166;FP6;0.00774904303986556
779;MT;SE;49;FP6;0.00228736812622538
780;MZ;SE;5;FP6;0.000233404910839324
781;AR;SE;35;FP6;0.00163383437587527
782;BR;SE;51;FP6;0.00238073009056111
783;IN;SE;68;FP6;0.00317430678741481
784;MY;SE;4;FP6;0.000186723928671459
785;IS;SE;83;FP6;0.00387452151993278
786;AM;SE;5;FP6;0.000233404910839324
787;AZ;SE;2;FP6;9.33619643357296e-05
788;GE;SE;9;FP6;0.000420128839510783
789;RS;SE;1;FP6;4.66809821678648e-05
790;BW;SE;1;FP6;4.66809821678648e-05
791;ET;SE;1;FP6;4.66809821678648e-05
792;MW;SE;1;FP6;4.66809821678648e-05
793;CO;SE;5;FP6;0.000233404910839324
794;ID;SE;18;FP6;0.000840257679021567
795;PH;SE;6;FP6;0.000280085893007189
796;DZ;SE;10;FP6;0.000466809821678648
797;MA;SE;24;FP6;0.00112034357202876
798;MX;SE;26;FP6;0.00121370553636449
799;PE;SE;2;FP6;9.33619643357296e-05
800;LI;SE;1;FP6;4.66809821678648e-05
801;LB;SE;2;FP6;9.33619643357296e-05
802;KZ;SE;1;FP6;4.66809821678648e-05
803;BY;SE;22;FP6;0.00102698160769303
804;MD;SE;7;FP6;0.000326766875175054
805;LU;SE;54;FP6;0.0025207730370647
806;NZ;SE;6;FP6;0.000280085893007189
808;KR;SE;10;FP6;0.000466809821678648
809;JO;SE;4;FP6;0.000186723928671459
810;CR;SE;4;FP6;0.000186723928671459
811;EC;SE;7;FP6;0.000326766875175054
812;GT;SE;5;FP6;0.000233404910839324
813;PS;SE;1;FP6;4.66809821678648e-05
814;LK;SE;2;FP6;9.33619643357296e-05
815;ML;SE;9;FP6;0.000420128839510783
817;KE;SE;8;FP6;0.000373447857342919
818;NE;SE;1;FP6;4.66809821678648e-05
819;BO;SE;8;FP6;0.000373447857342919
820;BJ;SE;3;FP6;0.000140042946503594
821;CI;SE;2;FP6;9.33619643357296e-05
822;BD;SE;3;FP6;0.000140042946503594
823;NP;SE;1;FP6;4.66809821678648e-05
824;CD;SE;2;FP6;9.33619643357296e-05
825;SD;SE;3;FP6;0.000140042946503594
826;BF;SE;10;FP6;0.000466809821678648
827;GN;SE;2;FP6;9.33619643357296e-05
828;GH;SE;6;FP6;0.000280085893007189
829;FO;SE;3;FP6;0.000140042946503594
830;SC;SE;3;FP6;0.000140042946503594
831;NI;SE;3;FP6;0.000140042946503594
832;CM;SE;4;FP6;0.000186723928671459
833;HK;SE;2;FP6;9.33619643357296e-05
834;PK;SE;2;FP6;9.33619643357296e-05
835;GL;SE;1;FP6;4.66809821678648e-05
836;KH;SE;4;FP6;0.000186723928671459
837;IR;SE;2;FP6;9.33619643357296e-05
838;CG;SE;4;FP6;0.000186723928671459
839;GM;SE;1;FP6;4.66809821678648e-05
840;NG;SE;2;FP6;9.33619643357296e-05
841;LA;SE;2;FP6;9.33619643357296e-05
842;IQ;SE;1;FP6;4.66809821678648e-05
843;AF;SE;7;FP6;0.000326766875175054
844;FJ;SE;1;FP6;4.66809821678648e-05
845;EE;NL;260;FP6;0.0121370553636449
846;AT;NL;1795;FP6;0.0837923629913173
847;BE;NL;3429;FP6;0.160069087853608
848;DE;NL;10395;FP6;0.485248809634955
849;FR;NL;7115;FP6;0.332135188124358
850;IT;NL;5736;FP6;0.267762113714873
851;EL;NL;1969;FP6;0.0919148538885258
852;ES;NL;4618;FP6;0.2155727756512
853;IE;NL;927;FP6;0.0432732704696107
854;FI;NL;1438;FP6;0.0671272523573896
855;IL;NL;568;FP6;0.0265147978713472
856;HU;NL;1171;FP6;0.0546634301185697
857;CH;NL;1930;FP6;0.0900942955839791
858;NL;NL;3216;FP6;0.150126038651853
859;CY;NL;172;FP6;0.00802912893287275
860;CZ;NL;1089;FP6;0.0508355895808048
861;DK;NL;2327;FP6;0.108626645504621
862;EG;NL;24;FP6;0.00112034357202876
863;JP;NL;26;FP6;0.00121370553636449
864;CN;NL;337;FP6;0.0157314909905704
865;CA;NL;104;FP6;0.00485482214545794
866;LT;NL;242;FP6;0.0112967976846233
867;AU;NL;111;FP6;0.00518158902063299
869;AL;NL;15;FP6;0.000700214732517972
870;BA;NL;13;FP6;0.000606852768182243
871;BG;NL;439;FP6;0.0204929511716927
872;HR;NL;121;FP6;0.00564839884231164
873;CL;NL;43;FP6;0.00200728223321819
874;LV;NL;192;FP6;0.00896274857623004
875;MT;NL;68;FP6;0.00317430678741481
876;MZ;NL;3;FP6;0.000140042946503594
877;AR;NL;97;FP6;0.00452805527028289
878;BR;NL;141;FP6;0.00658201848566894
879;IN;NL;130;FP6;0.00606852768182243
880;MY;NL;8;FP6;0.000373447857342919
881;IS;NL;140;FP6;0.00653533750350107
882;AM;NL;8;FP6;0.000373447857342919
883;AZ;NL;2;FP6;9.33619643357296e-05
884;GE;NL;19;FP6;0.000886938661189431
885;BW;NL;8;FP6;0.000373447857342919
886;ET;NL;7;FP6;0.000326766875175054
887;MW;NL;4;FP6;0.000186723928671459
888;CO;NL;10;FP6;0.000466809821678648
889;ID;NL;36;FP6;0.00168051535804313
890;DZ;NL;15;FP6;0.000700214732517972
891;MA;NL;57;FP6;0.00266081598356829
892;MX;NL;49;FP6;0.00228736812622538
893;LI;NL;6;FP6;0.000280085893007189
894;LB;NL;12;FP6;0.000560171786014378
895;KG;NL;2;FP6;9.33619643357296e-05
896;KZ;NL;3;FP6;0.000140042946503594
897;BY;NL;26;FP6;0.00121370553636449
898;MD;NL;6;FP6;0.000280085893007189
899;LU;NL;94;FP6;0.00438801232377929
901;KR;NL;17;FP6;0.000793576696853702
902;JO;NL;9;FP6;0.000420128839510783
903;CR;NL;5;FP6;0.000233404910839324
904;EC;NL;9;FP6;0.000420128839510783
905;GT;NL;1;FP6;4.66809821678648e-05
906;LK;NL;4;FP6;0.000186723928671459
907;ML;NL;18;FP6;0.000840257679021567
909;KE;NL;34;FP6;0.0015871533937074
910;NE;NL;12;FP6;0.000560171786014378
911;BO;NL;12;FP6;0.000560171786014378
912;BJ;NL;5;FP6;0.000233404910839324
913;BD;NL;3;FP6;0.000140042946503594
914;CD;NL;2;FP6;9.33619643357296e-05
915;BF;NL;12;FP6;0.000560171786014378
916;GN;NL;3;FP6;0.000140042946503594
917;GH;NL;20;FP6;0.000933619643357296
918;NI;NL;1;FP6;4.66809821678648e-05
919;CM;NL;5;FP6;0.000233404910839324
920;GA;NL;9;FP6;0.000420128839510783
921;HK;NL;17;FP6;0.000793576696853702
922;GL;NL;3;FP6;0.000140042946503594
923;IR;NL;1;FP6;4.66809821678648e-05
924;CG;NL;2;FP6;9.33619643357296e-05
925;AE;NL;3;FP6;0.000140042946503594
926;CV;NL;5;FP6;0.000233404910839324
927;DO;NL;1;FP6;4.66809821678648e-05
928;GW;NL;1;FP6;4.66809821678648e-05
929;JM;NL;1;FP6;4.66809821678648e-05
930;GM;NL;11;FP6;0.000513490803846513
931;NG;NL;4;FP6;0.000186723928671459
932;IQ;NL;1;FP6;4.66809821678648e-05
933;AF;NL;5;FP6;0.000233404910839324
934;EE;NO;180;FP6;0.00840257679021567
935;AT;NO;462;FP6;0.0215666137615535
936;BE;NO;1019;FP6;0.0475679208290542
937;DE;NO;2855;FP6;0.133274204089254
938;FR;NO;2425;FP6;0.113201381757072
939;IT;NO;1910;FP6;0.0891606759406218
940;EL;NO;828;FP6;0.0386518532349921
941;ES;NO;1572;FP6;0.0733825039678835
942;IE;NO;405;FP6;0.0189057977779852
943;FI;NO;591;FP6;0.0275884604612081
944;IL;NO;141;FP6;0.00658201848566894
945;HU;NO;316;FP6;0.0147511903650453
946;CH;NO;470;FP6;0.0219400616188965
947;NL;NO;1646;FP6;0.0768368966483055
948;NO;NO;859;FP6;0.0400989636821959
949;CY;NO;66;FP6;0.00308094482307908
950;CZ;NO;311;FP6;0.014517785454206
951;DK;NO;970;FP6;0.0452805527028289
952;EG;NO;11;FP6;0.000513490803846513
953;JP;NO;8;FP6;0.000373447857342919
954;CN;NO;116;FP6;0.00541499393147232
955;CA;NO;39;FP6;0.00182055830454673
956;LT;NO;80;FP6;0.00373447857342919
957;AU;NO;28;FP6;0.00130706750070021
959;AL;NO;10;FP6;0.000466809821678648
960;BA;NO;9;FP6;0.000420128839510783
961;BG;NO;139;FP6;0.00648865652133321
962;HR;NO;56;FP6;0.00261413500140043
963;CL;NO;13;FP6;0.000606852768182243
964;LV;NO;68;FP6;0.00317430678741481
965;MT;NO;33;FP6;0.00154047241153954
966;MZ;NO;3;FP6;0.000140042946503594
967;AR;NO;30;FP6;0.00140042946503594
968;BR;NO;57;FP6;0.00266081598356829
969;IN;NO;55;FP6;0.00256745401923256
970;MY;NO;1;FP6;4.66809821678648e-05
971;IS;NO;163;FP6;0.00760900009336196
972;AM;NO;3;FP6;0.000140042946503594
973;AZ;NO;1;FP6;4.66809821678648e-05
974;GE;NO;13;FP6;0.000606852768182243
975;BW;NO;2;FP6;9.33619643357296e-05
976;ET;NO;1;FP6;4.66809821678648e-05
977;MW;NO;1;FP6;4.66809821678648e-05
978;CO;NO;4;FP6;0.000186723928671459
979;ID;NO;5;FP6;0.000233404910839324
980;DZ;NO;10;FP6;0.000466809821678648
981;MA;NO;25;FP6;0.00116702455419662
982;MX;NO;14;FP6;0.000653533750350107
983;LI;NO;4;FP6;0.000186723928671459
984;LB;NO;1;FP6;4.66809821678648e-05
985;KG;NO;2;FP6;9.33619643357296e-05
986;KZ;NO;1;FP6;4.66809821678648e-05
987;BY;NO;18;FP6;0.000840257679021567
988;MD;NO;7;FP6;0.000326766875175054
989;LU;NO;31;FP6;0.00144711044720381
991;KR;NO;6;FP6;0.000280085893007189
992;JO;NO;3;FP6;0.000140042946503594
993;CR;NO;2;FP6;9.33619643357296e-05
994;EC;NO;1;FP6;4.66809821678648e-05
995;ML;NO;3;FP6;0.000140042946503594
997;KE;NO;12;FP6;0.000560171786014378
998;NE;NO;1;FP6;4.66809821678648e-05
999;BO;NO;1;FP6;4.66809821678648e-05
1000;BD;NO;1;FP6;4.66809821678648e-05
1001;BF;NO;2;FP6;9.33619643357296e-05
1002;GN;NO;1;FP6;4.66809821678648e-05
1003;FO;NO;1;FP6;4.66809821678648e-05
1004;NI;NO;1;FP6;4.66809821678648e-05
1005;GL;NO;2;FP6;9.33619643357296e-05
1006;MR;NO;1;FP6;4.66809821678648e-05
1007;KH;NO;3;FP6;0.000140042946503594
1008;CG;NO;1;FP6;4.66809821678648e-05
1009;NF;NO;1;FP6;4.66809821678648e-05
1010;BT;NO;1;FP6;4.66809821678648e-05
1011;GM;NO;1;FP6;4.66809821678648e-05
1012;MG;NO;2;FP6;9.33619643357296e-05
1013;AT;CY;97;FP6;0.00452805527028289
1014;BE;CY;160;FP6;0.00746895714685837
1015;CH;CY;97;FP6;0.00452805527028289
1016;CY;CY;50;FP6;0.00233404910839324
1017;CN;CY;7;FP6;0.000326766875175054
1018;CA;CY;3;FP6;0.000140042946503594
1019;AU;CY;1;FP6;4.66809821678648e-05
1021;AL;CY;5;FP6;0.000233404910839324
1022;BA;CY;5;FP6;0.000233404910839324
1023;BG;CY;64;FP6;0.00298758285874335
1024;CL;CY;2;FP6;9.33619643357296e-05
1025;AR;CY;1;FP6;4.66809821678648e-05
1026;BR;CY;2;FP6;9.33619643357296e-05
1027;AM;CY;3;FP6;0.000140042946503594
1028;AZ;CY;1;FP6;4.66809821678648e-05
1029;BY;CY;5;FP6;0.000233404910839324
1031;CR;CY;1;FP6;4.66809821678648e-05
1032;AT;CZ;604;FP6;0.0281953132293903
1033;BE;CZ;825;FP6;0.0385118102884885
1034;CH;CZ;522;FP6;0.0243674726916254
1035;CY;CZ;81;FP6;0.00378115955559705
1036;CZ;CZ;341;FP6;0.0159182149192419
1037;CN;CZ;36;FP6;0.00168051535804313
1038;CA;CZ;29;FP6;0.00135374848286808
1039;AU;CZ;22;FP6;0.00102698160769303
1041;AL;CZ;5;FP6;0.000233404910839324
1042;BA;CZ;6;FP6;0.000280085893007189
1043;BG;CZ;162;FP6;0.0075623191111941
1044;CL;CZ;8;FP6;0.000373447857342919
1045;AR;CZ;18;FP6;0.000840257679021567
1046;BR;CZ;27;FP6;0.00126038651853235
1047;AM;CZ;5;FP6;0.000233404910839324
1048;AZ;CZ;1;FP6;4.66809821678648e-05
1049;CO;CZ;2;FP6;9.33619643357296e-05
1050;BY;CZ;13;FP6;0.000606852768182243
1052;CR;CZ;3;FP6;0.000140042946503594
1053;BO;CZ;3;FP6;0.000140042946503594
1054;BD;CZ;2;FP6;9.33619643357296e-05
1055;BF;CZ;2;FP6;9.33619643357296e-05
1056;CG;CZ;2;FP6;9.33619643357296e-05
1057;BT;CZ;2;FP6;9.33619643357296e-05
1058;AF;CZ;1;FP6;4.66809821678648e-05
1059;AT;AT;1094;FP6;0.0510689944916441
1061;AL;AT;19;FP6;0.000886938661189431
1062;AR;AT;26;FP6;0.00121370553636449
1063;AM;AT;4;FP6;0.000186723928671459
1064;EE;RO;88;FP6;0.0041079264307721
1065;AT;RO;302;FP6;0.0140976566146952
1066;BE;RO;374;FP6;0.0174586873307814
1067;DE;RO;1269;FP6;0.0592381663710204
1068;FR;RO;1061;FP6;0.0495285220801046
1069;IT;RO;1070;FP6;0.0499486509196153
1070;EL;RO;624;FP6;0.0291289328727476
1071;ES;RO;753;FP6;0.0351507795724022
1072;IE;RO;105;FP6;0.00490150312762581
1073;FI;RO;194;FP6;0.00905611054056577
1074;IL;RO;141;FP6;0.00658201848566894
1075;HU;RO;283;FP6;0.0132107179535057
1076;CH;RO;252;FP6;0.0117636075063019
1077;PL;RO;368;FP6;0.0171786014377742
1078;PT;RO;192;FP6;0.00896274857623004
1079;NL;RO;446;FP6;0.0208197180468677
1080;NO;RO;174;FP6;0.00812249089720848
1081;CY;RO;81;FP6;0.00378115955559705
1082;CZ;RO;204;FP6;0.00952292036224442
1083;RO;RO;250;FP6;0.0116702455419662
1084;DK;RO;205;FP6;0.00956960134441229
1085;EG;RO;14;FP6;0.000653533750350107
1086;JP;RO;2;FP6;9.33619643357296e-05
1087;CN;RO;21;FP6;0.000980300625525161
1088;CA;RO;10;FP6;0.000466809821678648
1089;LT;RO;96;FP6;0.00448137428811502
1090;AU;RO;8;FP6;0.000373447857342919
1092;AL;RO;9;FP6;0.000420128839510783
1093;BA;RO;12;FP6;0.000560171786014378
1094;BG;RO;224;FP6;0.0104565400056017
1095;HR;RO;65;FP6;0.00303426384091121
1096;CL;RO;1;FP6;4.66809821678648e-05
1097;LV;RO;71;FP6;0.0033143497339184
1098;MT;RO;44;FP6;0.00205396321538605
1099;MZ;RO;1;FP6;4.66809821678648e-05
1100;AR;RO;11;FP6;0.000513490803846513
1101;BR;RO;5;FP6;0.000233404910839324
1102;IN;RO;6;FP6;0.000280085893007189
1103;IS;RO;20;FP6;0.000933619643357296
1104;AM;RO;5;FP6;0.000233404910839324
1105;AZ;RO;3;FP6;0.000140042946503594
1106;GE;RO;21;FP6;0.000980300625525161
1107;CO;RO;1;FP6;4.66809821678648e-05
1108;ID;RO;3;FP6;0.000140042946503594
1109;PH;RO;2;FP6;9.33619643357296e-05
1110;DZ;RO;12;FP6;0.000560171786014378
1111;MA;RO;17;FP6;0.000793576696853702
1112;MX;RO;9;FP6;0.000420128839510783
1113;LB;RO;8;FP6;0.000373447857342919
1114;KG;RO;1;FP6;4.66809821678648e-05
1115;KZ;RO;1;FP6;4.66809821678648e-05
1116;BY;RO;9;FP6;0.000420128839510783
1117;MD;RO;8;FP6;0.000373447857342919
1118;LU;RO;17;FP6;0.000793576696853702
1119;NZ;RO;1;FP6;4.66809821678648e-05
1121;KR;RO;17;FP6;0.000793576696853702
1122;JO;RO;2;FP6;9.33619643357296e-05
1123;CR;RO;1;FP6;4.66809821678648e-05
1124;GT;RO;1;FP6;4.66809821678648e-05
1125;KE;RO;3;FP6;0.000140042946503594
1126;NE;RO;2;FP6;9.33619643357296e-05
1127;BO;RO;2;FP6;9.33619643357296e-05
1128;BJ;RO;1;FP6;4.66809821678648e-05
1129;BF;RO;1;FP6;4.66809821678648e-05
1130;KY;RO;1;FP6;4.66809821678648e-05
1131;PK;RO;1;FP6;4.66809821678648e-05
1132;GL;RO;1;FP6;4.66809821678648e-05
1133;KH;RO;1;FP6;4.66809821678648e-05
1134;IR;RO;2;FP6;9.33619643357296e-05
1135;IQ;RO;1;FP6;4.66809821678648e-05
1136;AT;DK;731;FP6;0.0341237979647092
1137;BE;DK;1270;FP6;0.0592848473531883
1138;DE;DK;4133;FP6;0.192932499299785
1139;CH;DK;912;FP6;0.0425730557370927
1140;CY;DK;92;FP6;0.00429465035944356
1141;CZ;DK;484;FP6;0.0225935953692466
1142;DK;DK;1076;FP6;0.0502287368126225
1143;CN;DK;201;FP6;0.00938287741574083
1144;CA;DK;57;FP6;0.00266081598356829
1145;AU;DK;37;FP6;0.001727196340211
1147;AL;DK;7;FP6;0.000326766875175054
1148;BA;DK;9;FP6;0.000420128839510783
1149;BG;DK;205;FP6;0.00956960134441229
1150;CL;DK;21;FP6;0.000980300625525161
1151;AR;DK;34;FP6;0.0015871533937074
1152;BR;DK;73;FP6;0.00340771169825413
1153;AM;DK;4;FP6;0.000186723928671459
1154;AZ;DK;1;FP6;4.66809821678648e-05
1155;BW;DK;4;FP6;0.000186723928671459
1156;CO;DK;5;FP6;0.000233404910839324
1157;BY;DK;19;FP6;0.000886938661189431
1159;CR;DK;3;FP6;0.000140042946503594
1160;BO;DK;3;FP6;0.000140042946503594
1161;BJ;DK;3;FP6;0.000140042946503594
1162;CI;DK;1;FP6;4.66809821678648e-05
1163;BD;DK;3;FP6;0.000140042946503594
1164;CD;DK;1;FP6;4.66809821678648e-05
1165;BF;DK;10;FP6;0.000466809821678648
1166;CM;DK;1;FP6;4.66809821678648e-05
1167;CG;DK;2;FP6;9.33619643357296e-05
1168;AF;DK;1;FP6;4.66809821678648e-05
1169;EE;EG;6;FP6;0.000280085893007189
1170;AT;EG;21;FP6;0.000980300625525161
1171;BE;EG;33;FP6;0.00154047241153954
1172;DE;EG;94;FP6;0.00438801232377929
1173;CH;EG;24;FP6;0.00112034357202876
1174;CY;EG;36;FP6;0.00168051535804313
1175;CZ;EG;13;FP6;0.000606852768182243
1176;DK;EG;16;FP6;0.000746895714685837
1177;EG;EG;26;FP6;0.00121370553636449
1178;CN;EG;12;FP6;0.000560171786014378
1179;AU;EG;3;FP6;0.000140042946503594
1181;AL;EG;1;FP6;4.66809821678648e-05
1182;BA;EG;1;FP6;4.66809821678648e-05
1183;BG;EG;7;FP6;0.000326766875175054
1184;AR;EG;2;FP6;9.33619643357296e-05
1185;BR;EG;6;FP6;0.000280085893007189
1186;AM;EG;1;FP6;4.66809821678648e-05
1187;AZ;EG;1;FP6;4.66809821678648e-05
1188;CO;EG;2;FP6;9.33619643357296e-05
1189;DZ;EG;53;FP6;0.00247409205489684
1190;BY;EG;1;FP6;4.66809821678648e-05
1191;EE;JP;1;FP6;4.66809821678648e-05
1192;AT;JP;8;FP6;0.000373447857342919
1193;BE;JP;23;FP6;0.00107366258986089
1194;DE;JP;74;FP6;0.003454392680422
1195;FR;JP;43;FP6;0.00200728223321819
1196;IT;JP;38;FP6;0.00177387732237886
1197;EL;JP;13;FP6;0.000606852768182243
1198;ES;JP;28;FP6;0.00130706750070021
1199;FI;JP;13;FP6;0.000606852768182243
1200;IL;JP;2;FP6;9.33619643357296e-05
1201;HU;JP;4;FP6;0.000186723928671459
1202;CH;JP;15;FP6;0.000700214732517972
1203;CZ;JP;7;FP6;0.000326766875175054
1204;DK;JP;10;FP6;0.000466809821678648
1205;EG;JP;1;FP6;4.66809821678648e-05
1206;JP;JP;1;FP6;4.66809821678648e-05
1207;CN;JP;7;FP6;0.000326766875175054
1208;CA;JP;5;FP6;0.000233404910839324
1209;AU;JP;2;FP6;9.33619643357296e-05
1210;BG;JP;1;FP6;4.66809821678648e-05
1211;IN;JP;2;FP6;9.33619643357296e-05
1212;IS;JP;2;FP6;9.33619643357296e-05
1213;ID;JP;2;FP6;9.33619643357296e-05
1214;BY;JP;1;FP6;4.66809821678648e-05
1215;AT;CA;41;FP6;0.00191392026888246
1216;BE;CA;77;FP6;0.00359443562692559
1217;CA;CA;15;FP6;0.000700214732517972
1218;AU;CA;19;FP6;0.000886938661189431
1220;BG;CA;8;FP6;0.000373447857342919
1221;AR;CA;1;FP6;4.66809821678648e-05
1222;BR;CA;7;FP6;0.000326766875175054
1223;BY;CA;1;FP6;4.66809821678648e-05
1224;EE;LT;111;FP6;0.00518158902063299
1225;AT;LT;142;FP6;0.0066286994678368
