id;Org1;Org2;nbLinkTmp;Org
143745;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;POLARFORSKNINGSSEKRETARIETET;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
143761;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;WOC - WORLD OCEAN LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144034;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144205;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITY OF GREENWICH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144362;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SMARTBAY IRELAND LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144594;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CSC-TIETEEN TIETOTEKNIIKAN KESKUS OY;6;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144625;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144632;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ROYAL IRISH ACADEMY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144800;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ISTITUTO AFFARI INTERNAZIONALI;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
144852;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CITTA DI LECCE*COMUNE DI LECCE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
145204;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MAGYAR TUDOMANYOS AKADEMIA ENERGIATUDOMANYI KUTATOKOZPONT;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
145451;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MINISTERE DE L'INTERIEUR;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
145973;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Euro-Mediterranean Seismological Centre;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146510;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GTD SISTEMAS DE INFORMACION SA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146518;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUT D'ESTUDIS ESPACIALS DE CATALUNYA FUNDACION;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146522;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;JOINT INSTITUTE FOR V.L.B.I. IN EUROPE (J.I.V.E.);1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146531;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;JOINT INSTITUTE FOR VERY LONG BASELINE INTERFEROMETRY AS A EUROPEAN RESEARCH INFRASTRUCTURE CONSORTIUM (JIV-ERIC);1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146541;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STICHTING ASTRON, NETHERLANDS INSTITUTE FOR RADIO ASTRONOMY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146557;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SURFnet bv;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146620;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FUNDACIO INSTITUT DE RECERCA BIOMEDICA (IRB BARCELONA);2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146694;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INFINEON TECHNOLOGIES AG;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146947;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Istituto Centrale per il Catalogo Unico delle biblioteche italiane e per le informazioni bibliografiche;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
146970;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LABORATORIO DE INSTRUMENTACAO E FISICA EXPERIMENTAL DE PARTICULAS;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147022;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Stichting EGI;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147096;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;T-SYSTEMS INTERNATIONAL GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147322;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GEOMOBILE GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147493;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;DIMOS ATHINAION EPICHEIRISI MICHANOGRAFISIS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147587;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE DE NAMUR ASBL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147806;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;DIAMOND LIGHT SOURCE LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147814;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EOTVOS LORAND TUDOMANYEGYETEM;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147824;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EUROPEAN SPALLATION SOURCE ESS AB;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147839;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTRUCT ACADEMIC SERVICES LIMITED;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147870;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Société Civile Synchrotron SOLEIL;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
147970;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TREELOGIC TELEMATICA Y LOGICA RACIONAL PARA LA EMPRESA EUROPEA SL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
148648;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MINISTERIO DA ADMINISTRACAO INTERNA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
148689;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ENTENTE POUR LA FORÊT MÉDITERRANÉENNE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
148916;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SURFSARA BV;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149099;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GMVIS SKYSOFT SA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149126;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MINISTERO DELLA DIFESA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149154;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;RESI INFORMATICA SPA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149162;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SENSICHIPS Srl;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149171;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SYNECTIKA RESEARCH AND CONSULTING LTD;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149181;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;XAVITECH AB;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149398;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;NORSK UTENRIKSPOLITISK INSTITUTT;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149607;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CENTRUM VYZKUMU REZ S.R.O.;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149625;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUT DE RADIOPROTECTION ET DE SURETE NUCLEAIRE;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149687;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MCM MCCOMBIE CHAPMAN MCKINLEY CONSULTING KOLLEKTIVGESELLSCHAFT;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149694;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MUTADIS CONSULTANTS SARL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149712;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;RADIOACTIVE WASTE MANAGEMENT LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149737;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Radioactive Waste Repository Authority;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149767;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INFRAFRONTIER GMBH;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149948;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FUNDACAO GASPAR FRUTUOSO;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149956;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU FIZICA PAMANTULUI;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149983;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LEIBNIZ-INSTITUT FUR ATMOSPHARENPHYSIK EV AN DER UNIVERSITAT ROSTOCK;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
149994;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STIFTELSEN NORSAR;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150012;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITY OF ANTANANARIVO;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150035;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;USTAV FYZIKY ATMOSFERY AV CR, v.v.i.;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150083;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;VEDURSTOFA ISLANDS;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150148;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTO DE ASTROFISICA DE CANARIAS;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150195;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EBG (Entwicklungs- und Betriebsgesellschaft) MedAustron GmbH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150202;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GRAND ACCELERATEUR NATIONAL D'IONS LOURDS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150211;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GROUPEMENT INTERET PUBLIC ARRONAX;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150221;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GSI HELMHOLTZZENTRUM FUER SCHWERIONENFORSCHUNG GMBH;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150242;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Magyar Tudomanyos Akademia Atommagkutato Intezete;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150311;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FORSCHUNGSVERBUND BERLIN E.V.;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150316;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SCALPRO AS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150330;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STAZIONE ZOOLOGICA ANTON DOHRN;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150376;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TUNATECH GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150395;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE DE MARNE LA VALLEE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150415;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;XELECT LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150490;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SCUOLA NORMALE SUPERIORE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150507;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Doerner Institut, Bayerische Staatsgemäldesammlungen;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150513;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;IDRYMA ORMYLIA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150526;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Koninklijk Instituut voor het Kunstpatrimonium;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150537;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MINISTERIE VAN ONDERWIJS, CULTUUR EN WETENSCHAP;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150556;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Museo Nacional del Prado;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150571;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;OPIFICIO DELLE PIETRE DURE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150592;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STATENS MUSEUM FOR KUNST;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150611;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STIFTUNG PREUSSISCHER KULTURBESITZ;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150642;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THE J. PAUL GETTY TRUST;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150663;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THE NATIONAL GALLERY;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150690;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIWERSYTET MIKOLAJA KOPERNIKA W TORUNIU;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150787;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CLARIN ERIC;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150849;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CESKY HYDROMETEOROLOGICKY USTAV;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150852;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE SCIENZE FISICHE DELLA MATERIA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150861;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LEIBNIZ INSTITUT FUER TROPOSPHAERENFORSCHUNG e.V.;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150895;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;NATIONAL INSTITUTE OF RESEARCH AND DEVELOPMENT FOR OPTOELECTRONICS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150929;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CENTRO DE ESTUDIOS Y EXPERIMENTACION DE OBRAS PUBLICAS - CEDEX;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150932;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;DHI;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150941;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;HAMBURGISCHE SCHIFFBAU-VERSUCHSANSTALT GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150962;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;HR WALLINGFORD LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150972;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU GEOLOGIE SI GEOECOLOGIE MARINA-GEOECOMAR;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150984;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTYTUT BUDOWNICTWA WODNEGO POLSKIEJ AKADEMII NAUK;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
150993;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INTERNATIONAL ASSOCIATION OF HYDRAULIC ENGINEERING AND RESEARCH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151003;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Samui Design & Management Ltd;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151046;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FACHHOCHSCHULE POTSDAM;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151052;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;PIN SOC.CONS. A R.L. - SERVIZI DIDATTICI E SCIENTIFICI PER L UNIVERSITA DI FIRENZE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151065;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SOCIETA INTERNAZIONALE PER LO STUDIO DEL MEDIOEVO LATINO-S.I.S.M.E.L.ASSOCIAZIONE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151081;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EISCAT SCIENTIFIC ASSOCIATION;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151110;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUT TEKNOLOGI BANDUNG;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151132;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;PROVINCIA LOMBARDO VENETA ORDINE OSPEDALIERO DI SAN GIOVANNI DI DIO - FATEBENEFRATELLI;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151164;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SVEUCILISTE U ZAGREBU SVEUCILISNI RACUNSKI CENTAR;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151196;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SWISS NATIONAL GRID ASSOCIATION (SWING);1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151229;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THE TRUSTEES OF INDIANA UNIVERSITY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151263;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITI PUTRA MALAYSIA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151299;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;USTAV INFORMATIKY, SLOVENSKA AKADEMIA VIED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151336;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Centro de Laseres Pulsados Ultracortos Ultraintensos;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151340;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ELETTRA - SINCROTRONE TRIESTE SCPA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151348;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;WOJSKOWA AKADEMIA TECHNICZNA IM JAROSLAWA DABROWSKIEGO;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151380;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EATRIS ERIC;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151389;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EUROPEAN RESEARCH INFRASTRUCTURE CONSORTIUM FOR THE SURVEY OF HEALTH, AGEING AND RETIREMENT IN EUROPE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151742;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CORIOLYS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151746;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GFI INFORMATIQUE SA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151753;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTE OF ACCELERATING SYSTEMS AND APPLICATIONS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151771;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INTERNATIONAL RESEARCH SCHOOL OF PLANETARY SCIENCES;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151787;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SCIENOFFICE, COMUNICACAO DE CIENCIA LDA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151811;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STIFTUNG INTERNATIONAL SPACE SCIENCE INSTITUTE;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151837;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CENTRUM ASTRONOMICZNE IM. MIKOLAJAKOPERNIKA POLSKIEJ AKADEMII NAUK;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151842;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TARTU OBSERVATORY - ESTONIAN MINISTRY OF EDUCATION AND RESEARCH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151945;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SWISS INSTITUTE OF BIOINFORMATICS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
151983;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MAX-DELBRUCK-CENTRUM FUR MOLEKULARE MEDIZIN IN DER HELMHOLTZ-GEMEINSCHAFT;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152043;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INTER-UNIVERSITY RESEARCH INSTITUTE CORPORATION, HIGH ENERGY ACCELERATOR RESEARCH ORGANISATION;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152051;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SOCIB - CONSORCIO PARA EL DISENO, CONSTRUCCION, EQUIPAMIENTO Y EXPLOTACION DEL SISTEMA DE OBSERVACION COSTERO DE LAS ILLES BALEARS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152086;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EUROPEJSKIE REGIONALNE CENTRUM EKOHYDROLOGII POLSKIEJ AKADEMII NAUK;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152094;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GEOHIRES INTERNATIONAL GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152101;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GISAT S.R.O.;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152109;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUT PO BIORAZNOOBRAZIE I EKOSISTEMNI IZSLEDVANIYA BALGARSKA AKADEMIYA NA NAUKITE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152120;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTE OF LANDSCAPE ECOLOGY OF THE SLOVAK ACADEMY OF SCIENCES;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152132;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LATVIJAS UNIVERSITATES AGENTURA LATVIJAS UNIVERSITATES BIOLOGIJAS INSTITUTS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152145;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MASINOTEK OY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152160;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;VLAAMS GEWEST;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152241;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ZNANSTVENORAZISKOVALNI CENTER SLOVENSKE AKADEMIJE ZNANOSTI IN UMETNOSTI;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152310;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FUNDACIO PRIVADA PARC DE RECERCA UAB;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152318;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERZA V NOVI GORICI;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152533;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FLUIDION;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
152540;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTO HIDROGRAFICO;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
