sectperf	unit	geo	time	values
GOV	PC_GDP	PT	1999-01-01	0.19
GOV	PC_GDP	RO	1999-01-01	0.07
GOV	PC_GDP	RU	1999-01-01	0.24
GOV	PC_GDP	SE	1999-01-01	0.11
GOV	PC_GDP	SI	1999-01-01	0.38
GOV	PC_GDP	SK	1999-01-01	0.18
GOV	PC_GDP	TR	1999-01-01	0.03
GOV	PC_GDP	UK	1999-01-01	0.2
GOV	PC_GDP	US	1999-01-01	0.28
GOV	PPS_HAB_KP05	BE	1999-01-01	29.3
GOV	PPS_HAB_KP05	BG	1999-01-01	22.7
GOV	PPS_HAB_KP05	CY	1999-01-01	21.2
GOV	PPS_HAB_KP05	CZ	1999-01-01	37.5
GOV	PPS_HAB_KP05	DE	1999-01-01	82.1
GOV	PPS_HAB_KP05	DK	1999-01-01	81.1
GOV	PPS_HAB_KP05	EE	1999-01-01	14.5
GOV	PPS_HAB_KP05	EL	1999-01-01	21.3
GOV	PPS_HAB_KP05	ES	1999-01-01	28.8
GOV	PPS_HAB_KP05	FI	1999-01-01	79.1
GOV	PPS_HAB_KP05	FR	1999-01-01	90.1
GOV	PPS_HAB_KP05	HU	1999-01-01	24.1
GOV	PPS_HAB_KP05	IE	1999-01-01	18.1
GOV	PPS_HAB_KP05	IS	1999-01-01	170.6
GOV	PPS_HAB_KP05	IT	1999-01-01	43.9
GOV	PPS_HAB_KP05	JP	1999-01-01	69.5
GOV	PPS_HAB_KP05	KR	1999-01-01	42.8
GOV	PPS_HAB_KP05	LT	1999-01-01	22.4
GOV	PPS_HAB_KP05	LV	1999-01-01	8.3
GOV	PPS_HAB_KP05	NL	1999-01-01	79.6
GOV	PPS_HAB_KP05	NO	1999-01-01	90.4
GOV	PPS_HAB_KP05	PL	1999-01-01	19.8
GOV	PPS_HAB_KP05	PT	1999-01-01	33.4
GOV	PPS_HAB_KP05	RO	1999-01-01	4.1
GOV	PPS_HAB_KP05	SE	1999-01-01	28
GOV	PPS_HAB_KP05	SI	1999-01-01	62.1
GOV	PPS_HAB_KP05	SK	1999-01-01	19
GOV	PPS_HAB_KP05	TR	1999-01-01	2.4
GOV	PPS_HAB_KP05	UK	1999-01-01	52.7
GOV	PPS_HAB_KP05	US	1999-01-01	93.1
HES	EUR_HAB	BE	1999-01-01	94.9
HES	EUR_HAB	BG	1999-01-01	0.5
HES	EUR_HAB	CY	1999-01-01	7.5
HES	EUR_HAB	CZ	1999-01-01	7.7
HES	EUR_HAB	DE	1999-01-01	96.7
HES	EUR_HAB	DK	1999-01-01	129.9
HES	EUR_HAB	EE	1999-01-01	13.6
HES	EUR_HAB	EL	1999-01-01	36.6
HES	EUR_HAB	ES	1999-01-01	37.3
HES	EUR_HAB	FI	1999-01-01	148.2
HES	EUR_HAB	FR	1999-01-01	84.2
HES	EUR_HAB	HU	1999-01-01	6.7
HES	EUR_HAB	IE	1999-01-01	59.2
HES	EUR_HAB	IS	1999-01-01	142.5
HES	EUR_HAB	IT	1999-01-01	63.7
HES	EUR_HAB	JP	1999-01-01	145.3
HES	EUR_HAB	KR	1999-01-01	24.2
HES	EUR_HAB	LT	1999-01-01	5.5
HES	EUR_HAB	LV	1999-01-01	5.1
HES	EUR_HAB	NL	1999-01-01	142.4
HES	EUR_HAB	NO	1999-01-01	157.5
HES	EUR_HAB	PL	1999-01-01	7.8
HES	EUR_HAB	PT	1999-01-01	30.9
HES	EUR_HAB	RO	1999-01-01	0.4
HES	EUR_HAB	SE	1999-01-01	217.8
HES	EUR_HAB	SI	1999-01-01	22.8
HES	EUR_HAB	SK	1999-01-01	2.3
HES	EUR_HAB	TR	1999-01-01	9.2
HES	EUR_HAB	UK	1999-01-01	86.1
HES	EUR_HAB	US	1999-01-01	94.6
HES	MIO_EUR	BE	1999-01-01	969.707
HES	MIO_EUR	BG	1999-01-01	4.193
HES	MIO_EUR	CY	1999-01-01	5.148
HES	MIO_EUR	CZ	1999-01-01	79.108
HES	MIO_EUR	DE	1999-01-01	7936.63
HES	MIO_EUR	DK	1999-01-01	690.337
HES	MIO_EUR	EE	1999-01-01	18.758
HES	MIO_EUR	EL	1999-01-01	393.651
HES	MIO_EUR	ES	1999-01-01	1504.604
HES	MIO_EUR	FI	1999-01-01	764.767
HES	MIO_EUR	FR	1999-01-01	5067.863
HES	MIO_EUR	HU	1999-01-01	69.122
HES	MIO_EUR	IE	1999-01-01	220.9
HES	MIO_EUR	IS	1999-01-01	39.3
HES	MIO_EUR	IT	1999-01-01	3627.5
HES	MIO_EUR	JP	1999-01-01	18390.694
HES	MIO_EUR	KR	1999-01-01	1129.54
HES	MIO_EUR	LT	1999-01-01	19.288
HES	MIO_EUR	LV	1999-01-01	12.245
HES	MIO_EUR	NL	1999-01-01	2245
HES	MIO_EUR	NO	1999-01-01	700.255
HES	MIO_EUR	PL	1999-01-01	301.438
HES	MIO_EUR	PT	1999-01-01	314.36
HES	MIO_EUR	RO	1999-01-01	9.469
HES	MIO_EUR	RU	1999-01-01	86.449
HES	MIO_EUR	SE	1999-01-01	1928.129
HES	MIO_EUR	SI	1999-01-01	45.083
HES	MIO_EUR	SK	1999-01-01	12.488
HES	MIO_EUR	TR	1999-01-01	604.674
HES	MIO_EUR	UK	1999-01-01	5046.249
HES	MIO_EUR	US	1999-01-01	26426.159
HES	MIO_NAC	BE	1999-01-01	969.707
HES	MIO_NAC	BG	1999-01-01	8.2
HES	MIO_NAC	CN_X_HK	1999-01-01	6350
HES	MIO_NAC	CY	1999-01-01	5.092
HES	MIO_NAC	CZ	1999-01-01	2917.8
HES	MIO_NAC	DE	1999-01-01	7936.63
HES	MIO_NAC	DK	1999-01-01	5133
HES	MIO_NAC	EE	1999-01-01	18.758
HES	MIO_NAC	EL	1999-01-01	376.33
HES	MIO_NAC	ES	1999-01-01	1504.604
HES	MIO_NAC	FI	1999-01-01	764.767
HES	MIO_NAC	FR	1999-01-01	5067.863
HES	MIO_NAC	HU	1999-01-01	17472
HES	MIO_NAC	IE	1999-01-01	220.9
HES	MIO_NAC	IS	1999-01-01	3033.189
HES	MIO_NAC	IT	1999-01-01	3627.5
HES	MIO_NAC	JP	1999-01-01	2231159
HES	MIO_NAC	KR	1999-01-01	1431421
HES	MIO_NAC	LT	1999-01-01	23.821
HES	MIO_NAC	LV	1999-01-01	10.899
HES	MIO_NAC	NL	1999-01-01	2245
HES	MIO_NAC	NO	1999-01-01	5819.4
HES	MIO_NAC	PL	1999-01-01	1274.3
HES	MIO_NAC	PT	1999-01-01	314.36
HES	MIO_NAC	RO	1999-01-01	15.477
HES	MIO_NAC	RU	1999-01-01	2292.51
HES	MIO_NAC	SE	1999-01-01	16982
HES	MIO_NAC	SI	1999-01-01	36.585
HES	MIO_NAC	SK	1999-01-01	18.29
HES	MIO_NAC	TR	1999-01-01	270.41
HES	MIO_NAC	UK	1999-01-01	3323.964
HES	MIO_NAC	US	1999-01-01	28165
HES	MIO_PPS	BE	1999-01-01	909.498
HES	MIO_PPS	BG	1999-01-01	13.556
HES	MIO_PPS	CN_X_HK	1999-01-01	2003.155
HES	MIO_PPS	CY	1999-01-01	5.995
HES	MIO_PPS	CZ	1999-01-01	178.314
HES	MIO_PPS	DE	1999-01-01	7034.149
HES	MIO_PPS	DK	1999-01-01	523.642
HES	MIO_PPS	EE	1999-01-01	36.509
HES	MIO_PPS	EL	1999-01-01	477.758
HES	MIO_PPS	ES	1999-01-01	1774.297
HES	MIO_PPS	FI	1999-01-01	658.941
HES	MIO_PPS	FR	1999-01-01	4561.944
HES	MIO_PPS	HU	1999-01-01	149.363
HES	MIO_PPS	IE	1999-01-01	205.259
HES	MIO_PPS	IS	1999-01-01	32.89
HES	MIO_PPS	IT	1999-01-01	3829.709
HES	MIO_PPS	JP	1999-01-01	11897.421
HES	MIO_PPS	KR	1999-01-01	1488.43
HES	MIO_PPS	LT	1999-01-01	45.748
HES	MIO_PPS	LV	1999-01-01	27.502
HES	MIO_PPS	NL	1999-01-01	2138.706
HES	MIO_PPS	NO	1999-01-01	538.998
HES	MIO_PPS	PL	1999-01-01	632.752
HES	MIO_PPS	PT	1999-01-01	389.88
HES	MIO_PPS	RO	1999-01-01	29.407
HES	MIO_PPS	RU	1999-01-01	558.291
HES	MIO_PPS	SE	1999-01-01	1578.854
HES	MIO_PPS	SI	1999-01-01	61.914
HES	MIO_PPS	SK	1999-01-01	31.567
HES	MIO_PPS	TR	1999-01-01	1155.598
HES	MIO_PPS	UK	1999-01-01	4400.853
HES	MIO_PPS	US	1999-01-01	24334.716
HES	MIO_PPS_KP05	BE	1999-01-01	1014.612
HES	MIO_PPS_KP05	BG	1999-01-01	15.558
HES	MIO_PPS_KP05	CN_X_HK	1999-01-01	2228.569
HES	MIO_PPS_KP05	CY	1999-01-01	7.048
HES	MIO_PPS_KP05	CZ	1999-01-01	196.428
HES	MIO_PPS_KP05	DE	1999-01-01	8058.952
HES	MIO_PPS_KP05	DK	1999-01-01	576.065
HES	MIO_PPS_KP05	EE	1999-01-01	42.04
HES	MIO_PPS_KP05	EL	1999-01-01	522.323
HES	MIO_PPS_KP05	ES	1999-01-01	2071.867
HES	MIO_PPS_KP05	FI	1999-01-01	706.594
HES	MIO_PPS_KP05	FR	1999-01-01	5125.605
HES	MIO_PPS_KP05	HU	1999-01-01	170.759
HES	MIO_PPS_KP05	IE	1999-01-01	233.244
HES	MIO_PPS_KP05	IS	1999-01-01	32.538
HES	MIO_PPS_KP05	IT	1999-01-01	4097.166
HES	MIO_PPS_KP05	JP	1999-01-01	13253.693
HES	MIO_PPS_KP05	KR	1999-01-01	1656.119
HES	MIO_PPS_KP05	LT	1999-01-01	51.056
HES	MIO_PPS_KP05	LV	1999-01-01	29.42
HES	MIO_PPS_KP05	NL	1999-01-01	2475.255
HES	MIO_PPS_KP05	NO	1999-01-01	747.505
HES	MIO_PPS_KP05	PL	1999-01-01	689.437
HES	MIO_PPS_KP05	PT	1999-01-01	470.418
HES	MIO_PPS_KP05	RO	1999-01-01	35.176
HES	MIO_PPS_KP05	RU	1999-01-01	621.121
HES	MIO_PPS_KP05	SE	1999-01-01	1650.907
HES	MIO_PPS_KP05	SI	1999-01-01	68.401
HES	MIO_PPS_KP05	SK	1999-01-01	36.892
HES	MIO_PPS_KP05	TR	1999-01-01	1283.347
HES	MIO_PPS_KP05	UK	1999-01-01	4954.175
HES	MIO_PPS_KP05	US	1999-01-01	27078.211
HES	PC_GDP	BE	1999-01-01	0.4
HES	PC_GDP	BG	1999-01-01	0.03
HES	PC_GDP	CY	1999-01-01	0.05
HES	PC_GDP	CZ	1999-01-01	0.13
HES	PC_GDP	DE	1999-01-01	0.38
HES	PC_GDP	DK	1999-01-01	0.41
HES	PC_GDP	EE	1999-01-01	0.35
HES	PC_GDP	EL	1999-01-01	0.28
HES	PC_GDP	ES	1999-01-01	0.25
HES	PC_GDP	FI	1999-01-01	0.6
HES	PC_GDP	FR	1999-01-01	0.36
HES	PC_GDP	HU	1999-01-01	0.15
HES	PC_GDP	IE	1999-01-01	0.24
HES	PC_GDP	IS	1999-01-01	0.47
HES	PC_GDP	IT	1999-01-01	0.31
HES	PC_GDP	JP	1999-01-01	0.44
HES	PC_GDP	KR	1999-01-01	0.25
HES	PC_GDP	LT	1999-01-01	0.19
HES	PC_GDP	LV	1999-01-01	0.17
HES	PC_GDP	NL	1999-01-01	0.54
HES	PC_GDP	NO	1999-01-01	0.46
HES	PC_GDP	PL	1999-01-01	0.19
HES	PC_GDP	PT	1999-01-01	0.26
HES	PC_GDP	RO	1999-01-01	0.03
HES	PC_GDP	RU	1999-01-01	0.04
HES	PC_GDP	SE	1999-01-01	0.76
HES	PC_GDP	SI	1999-01-01	0.21
HES	PC_GDP	SK	1999-01-01	0.06
HES	PC_GDP	TR	1999-01-01	0.26
HES	PC_GDP	UK	1999-01-01	0.33
HES	PC_GDP	US	1999-01-01	0.29
HES	PPS_HAB_KP05	BE	1999-01-01	99.3
HES	PPS_HAB_KP05	BG	1999-01-01	1.9
HES	PPS_HAB_KP05	CY	1999-01-01	10.3
HES	PPS_HAB_KP05	CZ	1999-01-01	19.1
HES	PPS_HAB_KP05	DE	1999-01-01	98.2
HES	PPS_HAB_KP05	DK	1999-01-01	108.4
HES	PPS_HAB_KP05	EE	1999-01-01	30.5
HES	PPS_HAB_KP05	EL	1999-01-01	48.6
HES	PPS_HAB_KP05	ES	1999-01-01	51.4
HES	PPS_HAB_KP05	FI	1999-01-01	136.9
HES	PPS_HAB_KP05	FR	1999-01-01	85.2
HES	PPS_HAB_KP05	HU	1999-01-01	16.7
HES	PPS_HAB_KP05	IE	1999-01-01	62.5
HES	PPS_HAB_KP05	IS	1999-01-01	118
HES	PPS_HAB_KP05	IT	1999-01-01	72
HES	PPS_HAB_KP05	JP	1999-01-01	104.7
HES	PPS_HAB_KP05	KR	1999-01-01	35.5
HES	PPS_HAB_KP05	LT	1999-01-01	14.4
HES	PPS_HAB_KP05	LV	1999-01-01	12.3
HES	PPS_HAB_KP05	NL	1999-01-01	157.1
HES	PPS_HAB_KP05	NO	1999-01-01	168.2
HES	PPS_HAB_KP05	PL	1999-01-01	17.8
HES	PPS_HAB_KP05	PT	1999-01-01	46.2
HES	PPS_HAB_KP05	RO	1999-01-01	1.6
HES	PPS_HAB_KP05	SE	1999-01-01	186.5
HES	PPS_HAB_KP05	SI	1999-01-01	34.6
HES	PPS_HAB_KP05	SK	1999-01-01	6.8
HES	PPS_HAB_KP05	TR	1999-01-01	19.5
HES	PPS_HAB_KP05	UK	1999-01-01	84.6
HES	PPS_HAB_KP05	US	1999-01-01	96.9
PNP	EUR_HAB	BE	1999-01-01	5.3
PNP	EUR_HAB	BG	1999-01-01	0
PNP	EUR_HAB	CY	1999-01-01	2
PNP	EUR_HAB	CZ	1999-01-01	0.3
PNP	EUR_HAB	DK	1999-01-01	7.4
PNP	EUR_HAB	EE	1999-01-01	0.1
PNP	EUR_HAB	EL	1999-01-01	0.2
PNP	EUR_HAB	ES	1999-01-01	1.3
PNP	EUR_HAB	FI	1999-01-01	5.5
PNP	EUR_HAB	FR	1999-01-01	7.5
PNP	EUR_HAB	IS	1999-01-01	15.3
PNP	EUR_HAB	JP	1999-01-01	44.9
PNP	EUR_HAB	KR	1999-01-01	4.3
PNP	EUR_HAB	LT	1999-01-01	0
PNP	EUR_HAB	LV	1999-01-01	0
PNP	EUR_HAB	NL	1999-01-01	NA
PNP	EUR_HAB	PL	1999-01-01	0
PNP	EUR_HAB	PT	1999-01-01	8.6
PNP	EUR_HAB	SE	1999-01-01	1.1
PNP	EUR_HAB	SI	1999-01-01	0.8
PNP	EUR_HAB	SK	1999-01-01	0
PNP	EUR_HAB	TR	1999-01-01	0
PNP	EUR_HAB	UK	1999-01-01	6
PNP	EUR_HAB	US	1999-01-01	27.7
PNP	MIO_EUR	BE	1999-01-01	54.521
PNP	MIO_EUR	BG	1999-01-01	0.072
PNP	MIO_EUR	CY	1999-01-01	1.365
PNP	MIO_EUR	CZ	1999-01-01	3.525
PNP	MIO_EUR	DK	1999-01-01	39.271
PNP	MIO_EUR	EE	1999-01-01	0.16
PNP	MIO_EUR	EL	1999-01-01	2.427
PNP	MIO_EUR	ES	1999-01-01	50.4
PNP	MIO_EUR	FI	1999-01-01	28.424
PNP	MIO_EUR	FR	1999-01-01	448.353
PNP	MIO_EUR	IS	1999-01-01	4.219
PNP	MIO_EUR	JP	1999-01-01	5684.215
PNP	MIO_EUR	KR	1999-01-01	202.229
PNP	MIO_EUR	LT	1999-01-01	0.171
PNP	MIO_EUR	LV	1999-01-01	0
PNP	MIO_EUR	NL	1999-01-01	NA
PNP	MIO_EUR	PL	1999-01-01	1.348
PNP	MIO_EUR	PT	1999-01-01	87.91
PNP	MIO_EUR	RU	1999-01-01	2.118
PNP	MIO_EUR	SE	1999-01-01	9.901
PNP	MIO_EUR	SI	1999-01-01	1.681
PNP	MIO_EUR	SK	1999-01-01	0
PNP	MIO_EUR	TR	1999-01-01	0
PNP	MIO_EUR	UK	1999-01-01	350.636
PNP	MIO_EUR	US	1999-01-01	7742.541
PNP	MIO_NAC	BE	1999-01-01	54.521
PNP	MIO_NAC	BG	1999-01-01	0.14
PNP	MIO_NAC	CY	1999-01-01	1.35
PNP	MIO_NAC	CZ	1999-01-01	130
PNP	MIO_NAC	DK	1999-01-01	292
PNP	MIO_NAC	EE	1999-01-01	0.16
PNP	MIO_NAC	EL	1999-01-01	2.32
PNP	MIO_NAC	ES	1999-01-01	50.4
PNP	MIO_NAC	FI	1999-01-01	28.424
PNP	MIO_NAC	FR	1999-01-01	448.353
PNP	MIO_NAC	IS	1999-01-01	325.63
PNP	MIO_NAC	JP	1999-01-01	689609
PNP	MIO_NAC	KR	1999-01-01	256277
PNP	MIO_NAC	LT	1999-01-01	0.211
PNP	MIO_NAC	LV	1999-01-01	0
PNP	MIO_NAC	NL	1999-01-01	NA
PNP	MIO_NAC	PL	1999-01-01	5.7
PNP	MIO_NAC	PT	1999-01-01	87.91
PNP	MIO_NAC	RU	1999-01-01	56.17
PNP	MIO_NAC	SE	1999-01-01	87.2
PNP	MIO_NAC	SI	1999-01-01	1.364
PNP	MIO_NAC	SK	1999-01-01	0
PNP	MIO_NAC	TR	1999-01-01	0
PNP	MIO_NAC	UK	1999-01-01	230.964
PNP	MIO_NAC	US	1999-01-01	8252
PNP	MIO_PPS	BE	1999-01-01	51.136
PNP	MIO_PPS	BG	1999-01-01	0.231
PNP	MIO_PPS	CY	1999-01-01	1.589
PNP	MIO_PPS	CZ	1999-01-01	7.945
PNP	MIO_PPS	DK	1999-01-01	29.788
PNP	MIO_PPS	EE	1999-01-01	0.311
PNP	MIO_PPS	EL	1999-01-01	2.945
PNP	MIO_PPS	ES	1999-01-01	59.434
PNP	MIO_PPS	FI	1999-01-01	24.491
PNP	MIO_PPS	FR	1999-01-01	403.594
PNP	MIO_PPS	IS	1999-01-01	3.531
PNP	MIO_PPS	JP	1999-01-01	3677.268
PNP	MIO_PPS	KR	1999-01-01	266.484
PNP	MIO_PPS	LT	1999-01-01	0.406
PNP	MIO_PPS	LV	1999-01-01	0
PNP	MIO_PPS	NL	1999-01-01	NA
PNP	MIO_PPS	PL	1999-01-01	2.83
PNP	MIO_PPS	PT	1999-01-01	109.029
PNP	MIO_PPS	RU	1999-01-01	13.679
PNP	MIO_PPS	SE	1999-01-01	8.107
PNP	MIO_PPS	SI	1999-01-01	2.308
PNP	MIO_PPS	SK	1999-01-01	0
PNP	MIO_PPS	TR	1999-01-01	0
PNP	MIO_PPS	UK	1999-01-01	305.791
PNP	MIO_PPS	US	1999-01-01	7129.774
PNP	MIO_PPS_KP05	BE	1999-01-01	57.046
PNP	MIO_PPS_KP05	BG	1999-01-01	0.266
PNP	MIO_PPS_KP05	CY	1999-01-01	1.868
PNP	MIO_PPS_KP05	CZ	1999-01-01	8.752
PNP	MIO_PPS_KP05	DK	1999-01-01	32.771
PNP	MIO_PPS_KP05	EE	1999-01-01	0.358
PNP	MIO_PPS_KP05	EL	1999-01-01	3.22
PNP	MIO_PPS_KP05	ES	1999-01-01	69.402
PNP	MIO_PPS_KP05	FI	1999-01-01	26.262
PNP	MIO_PPS_KP05	FR	1999-01-01	453.461
PNP	MIO_PPS_KP05	IS	1999-01-01	3.493
PNP	MIO_PPS_KP05	JP	1999-01-01	4096.465
PNP	MIO_PPS_KP05	KR	1999-01-01	296.506
PNP	MIO_PPS_KP05	LT	1999-01-01	0.453
PNP	MIO_PPS_KP05	LV	1999-01-01	0
PNP	MIO_PPS_KP05	NL	1999-01-01	NA
PNP	MIO_PPS_KP05	PL	1999-01-01	3.084
PNP	MIO_PPS_KP05	PT	1999-01-01	131.551
PNP	MIO_PPS_KP05	RU	1999-01-01	15.218
PNP	MIO_PPS_KP05	SE	1999-01-01	8.477
PNP	MIO_PPS_KP05	SI	1999-01-01	2.55
PNP	MIO_PPS_KP05	SK	1999-01-01	0
PNP	MIO_PPS_KP05	TR	1999-01-01	0
PNP	MIO_PPS_KP05	UK	1999-01-01	344.238
PNP	MIO_PPS_KP05	US	1999-01-01	7933.584
PNP	PC_GDP	BE	1999-01-01	0.02
PNP	PC_GDP	BG	1999-01-01	0
PNP	PC_GDP	CY	1999-01-01	0.01
PNP	PC_GDP	CZ	1999-01-01	0.01
PNP	PC_GDP	DK	1999-01-01	0.02
PNP	PC_GDP	EE	1999-01-01	0
PNP	PC_GDP	EL	1999-01-01	0
PNP	PC_GDP	ES	1999-01-01	0.01
PNP	PC_GDP	FI	1999-01-01	0.02
PNP	PC_GDP	FR	1999-01-01	0.03
PNP	PC_GDP	IS	1999-01-01	0.05
PNP	PC_GDP	JP	1999-01-01	0.14
PNP	PC_GDP	KR	1999-01-01	0.04
PNP	PC_GDP	LT	1999-01-01	0
PNP	PC_GDP	LV	1999-01-01	0
PNP	PC_GDP	NL	1999-01-01	NA
PNP	PC_GDP	PL	1999-01-01	0
PNP	PC_GDP	PT	1999-01-01	0.07
PNP	PC_GDP	RU	1999-01-01	0
PNP	PC_GDP	SE	1999-01-01	0
PNP	PC_GDP	SI	1999-01-01	0.01
PNP	PC_GDP	SK	1999-01-01	0
PNP	PC_GDP	TR	1999-01-01	0
PNP	PC_GDP	UK	1999-01-01	0.02
PNP	PC_GDP	US	1999-01-01	0.09
PNP	PPS_HAB_KP05	BE	1999-01-01	5.6
PNP	PPS_HAB_KP05	BG	1999-01-01	0
PNP	PPS_HAB_KP05	CY	1999-01-01	2.7
PNP	PPS_HAB_KP05	CZ	1999-01-01	0.9
PNP	PPS_HAB_KP05	DK	1999-01-01	6.2
PNP	PPS_HAB_KP05	EE	1999-01-01	0.3
PNP	PPS_HAB_KP05	EL	1999-01-01	0.3
PNP	PPS_HAB_KP05	ES	1999-01-01	1.7
PNP	PPS_HAB_KP05	FI	1999-01-01	5.1
PNP	PPS_HAB_KP05	FR	1999-01-01	7.5
PNP	PPS_HAB_KP05	IS	1999-01-01	12.7
PNP	PPS_HAB_KP05	JP	1999-01-01	32.4
PNP	PPS_HAB_KP05	KR	1999-01-01	6.4
PNP	PPS_HAB_KP05	LT	1999-01-01	0.1
PNP	PPS_HAB_KP05	LV	1999-01-01	0
PNP	PPS_HAB_KP05	NL	1999-01-01	NA
PNP	PPS_HAB_KP05	PL	1999-01-01	0.1
PNP	PPS_HAB_KP05	PT	1999-01-01	12.9
PNP	PPS_HAB_KP05	SE	1999-01-01	1
PNP	PPS_HAB_KP05	SI	1999-01-01	1.3
PNP	PPS_HAB_KP05	SK	1999-01-01	0
PNP	PPS_HAB_KP05	TR	1999-01-01	0
PNP	PPS_HAB_KP05	UK	1999-01-01	5.9
PNP	PPS_HAB_KP05	US	1999-01-01	28.4
TOTAL	EUR_HAB	AT	1999-01-01	471.3
TOTAL	EUR_HAB	BE	1999-01-01	452.1
TOTAL	EUR_HAB	BG	1999-01-01	8.4
TOTAL	EUR_HAB	CY	1999-01-01	31.4
TOTAL	EUR_HAB	CZ	1999-01-01	62.3
TOTAL	EUR_HAB	DE	1999-01-01	587.4
TOTAL	EUR_HAB	DK	1999-01-01	668.6
TOTAL	EUR_HAB	EE	1999-01-01	26.5
TOTAL	EUR_HAB	EL	1999-01-01	74
TOTAL	EUR_HAB	ES	1999-01-01	123.9
TOTAL	EUR_HAB	FI	1999-01-01	751.8
TOTAL	EUR_HAB	FR	1999-01-01	490.8
TOTAL	EUR_HAB	HU	1999-01-01	30.2
TOTAL	EUR_HAB	IE	1999-01-01	286.3
TOTAL	EUR_HAB	IS	1999-01-01	682.4
TOTAL	EUR_HAB	IT	1999-01-01	202.5
TOTAL	EUR_HAB	JP	1999-01-01	978.8
TOTAL	EUR_HAB	KR	1999-01-01	201.8
TOTAL	EUR_HAB	LT	1999-01-01	14.6
TOTAL	EUR_HAB	LV	1999-01-01	10.3
TOTAL	EUR_HAB	NL	1999-01-01	485.1
TOTAL	EUR_HAB	NO	1999-01-01	550
TOTAL	EUR_HAB	PL	1999-01-01	28.1
TOTAL	EUR_HAB	PT	1999-01-01	80
TOTAL	EUR_HAB	RO	1999-01-01	6
TOTAL	EUR_HAB	SE	1999-01-01	981.9
TOTAL	EUR_HAB	SI	1999-01-01	143.5
TOTAL	EUR_HAB	SK	1999-01-01	23.3
TOTAL	EUR_HAB	TR	1999-01-01	16.6
TOTAL	EUR_HAB	UK	1999-01-01	438.7
TOTAL	EUR_HAB	US	1999-01-01	824.8
TOTAL	MIO_EUR	AT	1999-01-01	3761.8
TOTAL	MIO_EUR	BE	1999-01-01	4617.525
TOTAL	MIO_EUR	BG	1999-01-01	68.744
TOTAL	MIO_EUR	CY	1999-01-01	21.457
TOTAL	MIO_EUR	CZ	1999-01-01	641.11
TOTAL	MIO_EUR	DE	1999-01-01	48190.74
TOTAL	MIO_EUR	DK	1999-01-01	3552.567
TOTAL	MIO_EUR	EE	1999-01-01	36.609
TOTAL	MIO_EUR	EL	1999-01-01	795.22
TOTAL	MIO_EUR	ES	1999-01-01	4995.358
TOTAL	MIO_EUR	FI	1999-01-01	3878.8
TOTAL	MIO_EUR	FR	1999-01-01	29528.399
TOTAL	MIO_EUR	HU	1999-01-01	309.324
TOTAL	MIO_EUR	IE	1999-01-01	1068.4
TOTAL	MIO_EUR	IS	1999-01-01	188.153
TOTAL	MIO_EUR	IT	1999-01-01	11524.1
TOTAL	MIO_EUR	JP	1999-01-01	123909.166
TOTAL	MIO_EUR	KR	1999-01-01	9407.503
TOTAL	MIO_EUR	LT	1999-01-01	51.672
TOTAL	MIO_EUR	LV	1999-01-01	24.794
TOTAL	MIO_EUR	NL	1999-01-01	7646
TOTAL	MIO_EUR	NO	1999-01-01	2444.973
TOTAL	MIO_EUR	PL	1999-01-01	1085.892
TOTAL	MIO_EUR	PT	1999-01-01	814.75
TOTAL	MIO_EUR	RO	1999-01-01	134.341
TOTAL	MIO_EUR	RU	1999-01-01	1811.949
TOTAL	MIO_EUR	SE	1999-01-01	8693.696
TOTAL	MIO_EUR	SI	1999-01-01	283.794
TOTAL	MIO_EUR	SK	1999-01-01	125.831
TOTAL	MIO_EUR	TR	1999-01-01	1093.835
TOTAL	MIO_EUR	UK	1999-01-01	25700.073
TOTAL	MIO_EUR	US	1999-01-01	230388.441
TOTAL	MIO_NAC	AT	1999-01-01	3761.8
TOTAL	MIO_NAC	BE	1999-01-01	4617.525
TOTAL	MIO_NAC	BG	1999-01-01	134.45
TOTAL	MIO_NAC	CN_X_HK	1999-01-01	67890
TOTAL	MIO_NAC	CY	1999-01-01	21.221
TOTAL	MIO_NAC	CZ	1999-01-01	23646.7
TOTAL	MIO_NAC	DE	1999-01-01	48190.74
TOTAL	MIO_NAC	DK	1999-01-01	26415.11
TOTAL	MIO_NAC	EE	1999-01-01	36.609
TOTAL	MIO_NAC	EL	1999-01-01	760.23
TOTAL	MIO_NAC	ES	1999-01-01	4995.358
TOTAL	MIO_NAC	FI	1999-01-01	3878.8
TOTAL	MIO_NAC	FR	1999-01-01	29528.399
TOTAL	MIO_NAC	HU	1999-01-01	78187.9
TOTAL	MIO_NAC	IE	1999-01-01	1068.4
TOTAL	MIO_NAC	IS	1999-01-01	14521.644
TOTAL	MIO_NAC	IT	1999-01-01	11524.1
TOTAL	MIO_NAC	JP	1999-01-01	15032660
TOTAL	MIO_NAC	KR	1999-01-01	11921752
TOTAL	MIO_NAC	LT	1999-01-01	63.815
TOTAL	MIO_NAC	LV	1999-01-01	22.069
TOTAL	MIO_NAC	NL	1999-01-01	7646
TOTAL	MIO_NAC	NO	1999-01-01	20318.7
TOTAL	MIO_NAC	PL	1999-01-01	4590.5
TOTAL	MIO_NAC	PT	1999-01-01	814.75
TOTAL	MIO_NAC	RO	1999-01-01	219.581
TOTAL	MIO_NAC	RU	1999-01-01	48050.53
